Labels,100us_300k,
1.962E008,5.973E+3,
1.964E008,5.823E+3,
1.966E008,6.066E+3,
1.968E008,5.980E+3,
1.97E08,6.003E+3,
1.972E008,5.875E+3,
1.974E008,6.093E+3,
1.976E008,5.909E+3,
1.978E008,6.044E+3,
1.98E08,6.026E+3,
1.982E008,5.996E+3,
1.984E008,6.004E+3,
1.986E008,5.975E+3,
1.988E008,5.954E+3,
1.99E08,6.027E+3,
1.992E008,5.811E+3,
1.994E008,5.946E+3,
1.996E008,6.126E+3,
1.998E008,6.092E+3,
