Labels,t12_air,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,7.998E007,
Step,2E04,
Fixed/Offset, ,
XAxis,Time,
YAxis,Counts,

3.922E007,1.359E+3,
3.924E007,1.381E+3,
3.926E007,1.446E+3,
3.928E007,1.352E+3,
3.93E07,1.360E+3,
3.932E007,1.320E+3,
3.934E007,1.291E+3,
3.936E007,1.355E+3,
3.938E007,1.323E+3,
3.94E07,1.310E+3,
3.942E007,1.372E+3,
3.944E007,1.424E+3,
3.946E007,1.309E+3,
3.948E007,1.281E+3,
3.95E07,1.332E+3,
3.952E007,1.283E+3,
3.954E007,1.377E+3,
3.956E007,1.278E+3,
3.958E007,1.329E+3,
3.96E07,1.338E+3,
3.962E007,1.407E+3,
3.964E007,1.281E+3,
3.966E007,1.382E+3,
3.968E007,1.292E+3,
3.97E07,1.364E+3,
3.972E007,1.344E+3,
3.974E007,1.363E+3,
3.976E007,1.406E+3,
3.978E007,1.299E+3,
3.98E07,1.264E+3,
3.982E007,1.347E+3,
3.984E007,1.378E+3,
3.986E007,1.302E+3,
3.988E007,1.271E+3,
3.99E07,1.286E+3,
3.992E007,1.395E+3,
3.994E007,1.296E+3,
3.996E007,1.387E+3,
3.998E007,1.333E+3,
4E07,1.302E+3,
4.002E007,1.273E+3,
4.004E007,1.349E+3,
4.006E007,1.290E+3,
4.008E007,1.306E+3,
4.01E07,1.385E+3,
4.012E007,1.313E+3,
4.014E007,1.316E+3,
4.016E007,1.308E+3,
4.018E007,1.333E+3,
4.02E07,1.253E+3,
4.022E007,1.252E+3,
4.024E007,1.249E+3,
4.026E007,1.269E+3,
4.028E007,1.348E+3,
4.03E07,1.216E+3,
4.032E007,1.309E+3,
4.034E007,1.297E+3,
4.036E007,1.281E+3,
4.038E007,1.251E+3,
4.04E07,1.313E+3,
4.042E007,1.204E+3,
4.044E007,1.317E+3,
4.046E007,1.231E+3,
4.048E007,1.283E+3,
4.05E07,1.330E+3,
4.052E007,1.280E+3,
4.054E007,1.319E+3,
4.056E007,1.291E+3,
4.058E007,1.285E+3,
4.06E07,1.276E+3,
4.062E007,1.246E+3,
4.064E007,1.304E+3,
4.066E007,1.284E+3,
4.068E007,1.240E+3,
4.07E07,1.226E+3,
4.072E007,1.300E+3,
4.074E007,1.278E+3,
4.076E007,1.269E+3,
4.078E007,1.276E+3,
4.08E07,1.250E+3,
4.082E007,1.297E+3,
4.084E007,1.239E+3,
4.086E007,1.274E+3,
4.088E007,1.229E+3,
4.09E07,1.323E+3,
4.092E007,1.247E+3,
4.094E007,1.261E+3,
4.096E007,1.213E+3,
4.098E007,1.201E+3,
4.1E07,1.237E+3,
4.102E007,1.244E+3,
4.104E007,1.238E+3,
4.106E007,1.229E+3,
4.108E007,1.259E+3,
4.11E07,1.247E+3,
4.112E007,1.221E+3,
4.114E007,1.211E+3,
4.116E007,1.261E+3,
4.118E007,1.238E+3,
4.12E07,1.196E+3,
4.122E007,1.336E+3,
4.124E007,1.258E+3,
4.126E007,1.290E+3,
4.128E007,1.188E+3,
4.13E07,1.221E+3,
4.132E007,1.287E+3,
4.134E007,1.189E+3,
4.136E007,1.255E+3,
4.138E007,1.189E+3,
4.14E07,1.253E+3,
4.142E007,1.240E+3,
4.144E007,1.225E+3,
4.146E007,1.272E+3,
4.148E007,1.266E+3,
4.15E07,1.217E+3,
4.152E007,1.189E+3,
4.154E007,1.205E+3,
4.156E007,1.194E+3,
4.158E007,1.141E+3,
4.16E07,1.195E+3,
4.162E007,1.264E+3,
4.164E007,1.167E+3,
4.166E007,1.227E+3,
4.168E007,1.185E+3,
4.17E07,1.220E+3,
4.172E007,1.239E+3,
4.174E007,1.222E+3,
4.176E007,1.245E+3,
4.178E007,1.210E+3,
4.18E07,1.193E+3,
4.182E007,1.256E+3,
4.184E007,1.251E+3,
4.186E007,1.214E+3,
4.188E007,1.198E+3,
4.19E07,1.185E+3,
4.192E007,1.196E+3,
4.194E007,1.173E+3,
4.196E007,1.192E+3,
4.198E007,1.205E+3,
4.2E07,1.215E+3,
4.202E007,1.249E+3,
4.204E007,1.180E+3,
4.206E007,1.231E+3,
4.208E007,1.172E+3,
4.21E07,1.224E+3,
4.212E007,1.189E+3,
4.214E007,1.155E+3,
4.216E007,1.148E+3,
4.218E007,1.159E+3,
4.22E07,1.156E+3,
4.222E007,1.166E+3,
4.224E007,1.186E+3,
4.226E007,1.141E+3,
4.228E007,1.221E+3,
4.23E07,1.219E+3,
4.232E007,1.178E+3,
4.234E007,1.140E+3,
4.236E007,1.158E+3,
4.238E007,1.201E+3,
4.24E07,1.168E+3,
4.242E007,1.181E+3,
4.244E007,1.159E+3,
4.246E007,1.183E+3,
4.248E007,1.114E+3,
4.25E07,1.177E+3,
4.252E007,1.148E+3,
4.254E007,1.214E+3,
4.256E007,1.113E+3,
4.258E007,1.174E+3,
4.26E07,1.155E+3,
4.262E007,1.164E+3,
4.264E007,1.163E+3,
4.266E007,1.133E+3,
4.268E007,1.179E+3,
4.27E07,1.133E+3,
4.272E007,1.238E+3,
4.274E007,1.098E+3,
4.276E007,1.138E+3,
4.278E007,1.128E+3,
4.28E07,1.246E+3,
4.282E007,1.127E+3,
4.284E007,1.199E+3,
4.286E007,1.135E+3,
4.288E007,1.110E+3,
4.29E07,1.185E+3,
4.292E007,1.130E+3,
4.294E007,1.124E+3,
4.296E007,1.171E+3,
4.298E007,1.159E+3,
4.3E07,1.172E+3,
4.302E007,1.169E+3,
4.304E007,1.109E+3,
4.306E007,1.177E+3,
4.308E007,1.185E+3,
4.31E07,1.157E+3,
4.312E007,1.172E+3,
4.314E007,1.168E+3,
4.316E007,1.093E+3,
4.318E007,1.148E+3,
4.32E07,1.129E+3,
4.322E007,1.149E+3,
4.324E007,1.068E+3,
4.326E007,1.193E+3,
4.328E007,1.155E+3,
4.33E07,1.127E+3,
4.332E007,1.094E+3,
4.334E007,1.121E+3,
4.336E007,1.076E+3,
4.338E007,1.144E+3,
4.34E07,1.160E+3,
4.342E007,1.140E+3,
4.344E007,1.148E+3,
4.346E007,1.158E+3,
4.348E007,1.115E+3,
4.35E07,1.060E+3,
4.352E007,1.126E+3,
4.354E007,1.110E+3,
4.356E007,1.114E+3,
4.358E007,1.186E+3,
4.36E07,1.092E+3,
4.362E007,1.144E+3,
4.364E007,1.026E+3,
4.366E007,1.134E+3,
4.368E007,1.093E+3,
4.37E07,1.113E+3,
4.372E007,1.105E+3,
4.374E007,1.054E+3,
4.376E007,1.120E+3,
4.378E007,1.103E+3,
4.38E07,1.066E+3,
4.382E007,1.093E+3,
4.384E007,1.065E+3,
4.386E007,1.165E+3,
4.388E007,1.119E+3,
4.39E07,1.080E+3,
4.392E007,1.081E+3,
4.394E007,1.097E+3,
4.396E007,1.090E+3,
4.398E007,1.128E+3,
4.4E07,1.106E+3,
4.402E007,1.025E+3,
4.404E007,1.098E+3,
4.406E007,1.117E+3,
4.408E007,1.075E+3,
4.41E07,1.112E+3,
4.412E007,1.081E+3,
4.414E007,1.107E+3,
4.416E007,1.080E+3,
4.418E007,1.076E+3,
4.42E07,1.068E+3,
4.422E007,1.084E+3,
4.424E007,1.096E+3,
4.426E007,1.087E+3,
4.428E007,1.043E+3,
4.43E07,1.065E+3,
4.432E007,1.024E+3,
4.434E007,1.152E+3,
4.436E007,1.091E+3,
4.438E007,1.046E+3,
4.44E07,1.081E+3,
4.442E007,1.075E+3,
4.444E007,1.075E+3,
4.446E007,1.066E+3,
4.448E007,1.058E+3,
4.45E07,1.059E+3,
4.452E007,1.081E+3,
4.454E007,1.104E+3,
4.456E007,1.104E+3,
4.458E007,1.097E+3,
4.46E07,1.063E+3,
4.462E007,1.078E+3,
4.464E007,1.048E+3,
4.466E007,1.070E+3,
4.468E007,1.049E+3,
4.47E07,1.093E+3,
4.472E007,1.039E+3,
4.474E007,9.910E+2,
4.476E007,1.039E+3,
4.478E007,1.065E+3,
4.48E07,1.058E+3,
4.482E007,1.076E+3,
4.484E007,1.096E+3,
4.486E007,1.062E+3,
4.488E007,1.111E+3,
4.49E07,1.005E+3,
4.492E007,1.106E+3,
4.494E007,1.045E+3,
4.496E007,1.131E+3,
4.498E007,1.005E+3,
4.5E07,1.030E+3,
4.502E007,1.078E+3,
4.504E007,1.024E+3,
4.506E007,1.018E+3,
4.508E007,1.034E+3,
4.51E07,1.076E+3,
4.512E007,1.062E+3,
4.514E007,1.105E+3,
4.516E007,1.035E+3,
4.518E007,1.087E+3,
4.52E07,1.069E+3,
4.522E007,1.090E+3,
4.524E007,9.880E+2,
4.526E007,1.020E+3,
4.528E007,1.064E+3,
4.53E07,1.007E+3,
4.532E007,1.039E+3,
4.534E007,1.050E+3,
4.536E007,1.011E+3,
4.538E007,1.051E+3,
4.54E07,9.820E+2,
4.542E007,1.044E+3,
4.544E007,1.039E+3,
4.546E007,1.045E+3,
4.548E007,1.071E+3,
4.55E07,9.850E+2,
4.552E007,1.043E+3,
4.554E007,1.016E+3,
4.556E007,9.990E+2,
4.558E007,1.045E+3,
4.56E07,1.056E+3,
4.562E007,1.027E+3,
4.564E007,1.088E+3,
4.566E007,1.005E+3,
4.568E007,1.062E+3,
4.57E07,1.040E+3,
4.572E007,1.001E+3,
4.574E007,1.069E+3,
4.576E007,1.046E+3,
4.578E007,1.098E+3,
4.58E07,9.990E+2,
4.582E007,1.048E+3,
4.584E007,9.780E+2,
4.586E007,1.013E+3,
4.588E007,1.025E+3,
4.59E07,1.043E+3,
4.592E007,1.009E+3,
4.594E007,9.830E+2,
4.596E007,1.006E+3,
4.598E007,9.440E+2,
4.6E07,1.077E+3,
4.602E007,1.022E+3,
4.604E007,9.870E+2,
4.606E007,9.960E+2,
4.608E007,9.820E+2,
4.61E07,9.990E+2,
4.612E007,1.024E+3,
4.614E007,9.700E+2,
4.616E007,9.860E+2,
4.618E007,9.770E+2,
4.62E07,1.014E+3,
4.622E007,9.970E+2,
4.624E007,1.024E+3,
4.626E007,1.004E+3,
4.628E007,9.810E+2,
4.63E07,1.014E+3,
4.632E007,1.063E+3,
4.634E007,1.028E+3,
4.636E007,1.001E+3,
4.638E007,1.011E+3,
4.64E07,9.620E+2,
4.642E007,9.470E+2,
4.644E007,9.530E+2,
4.646E007,1.013E+3,
4.648E007,9.990E+2,
4.65E07,9.670E+2,
4.652E007,9.860E+2,
4.654E007,1.012E+3,
4.656E007,9.650E+2,
4.658E007,9.860E+2,
4.66E07,9.930E+2,
4.662E007,1.022E+3,
4.664E007,1.003E+3,
4.666E007,9.910E+2,
4.668E007,1.012E+3,
4.67E07,9.950E+2,
4.672E007,9.890E+2,
4.674E007,9.750E+2,
4.676E007,9.560E+2,
4.678E007,9.930E+2,
4.68E07,9.710E+2,
4.682E007,1.031E+3,
4.684E007,1.003E+3,
4.686E007,9.740E+2,
4.688E007,9.810E+2,
4.69E07,9.730E+2,
4.692E007,9.760E+2,
4.694E007,9.720E+2,
4.696E007,1.000E+3,
4.698E007,9.230E+2,
4.7E07,9.880E+2,
4.702E007,1.005E+3,
4.704E007,9.850E+2,
4.706E007,9.310E+2,
4.708E007,1.010E+3,
4.71E07,9.560E+2,
4.712E007,1.009E+3,
4.714E007,9.930E+2,
4.716E007,9.290E+2,
4.718E007,9.530E+2,
4.72E07,9.340E+2,
4.722E007,9.170E+2,
4.724E007,9.610E+2,
4.726E007,9.590E+2,
4.728E007,9.870E+2,
4.73E07,9.490E+2,
4.732E007,9.150E+2,
4.734E007,9.730E+2,
4.736E007,9.230E+2,
4.738E007,9.200E+2,
4.74E07,9.830E+2,
4.742E007,8.910E+2,
4.744E007,9.460E+2,
4.746E007,9.940E+2,
4.748E007,9.630E+2,
4.75E07,9.230E+2,
4.752E007,9.120E+2,
4.754E007,9.650E+2,
4.756E007,9.380E+2,
4.758E007,9.870E+2,
4.76E07,1.000E+3,
4.762E007,9.820E+2,
4.764E007,9.520E+2,
4.766E007,9.270E+2,
4.768E007,8.970E+2,
4.77E07,9.810E+2,
4.772E007,9.350E+2,
4.774E007,9.790E+2,
4.776E007,9.190E+2,
4.778E007,8.780E+2,
4.78E07,9.250E+2,
4.782E007,9.530E+2,
4.784E007,9.310E+2,
4.786E007,9.640E+2,
4.788E007,9.640E+2,
4.79E07,9.150E+2,
4.792E007,9.370E+2,
4.794E007,9.600E+2,
4.796E007,9.710E+2,
4.798E007,9.270E+2,
4.8E07,9.110E+2,
4.802E007,9.680E+2,
4.804E007,9.040E+2,
4.806E007,9.680E+2,
4.808E007,9.770E+2,
4.81E07,9.430E+2,
4.812E007,9.480E+2,
4.814E007,9.370E+2,
4.816E007,9.510E+2,
4.818E007,8.500E+2,
4.82E07,9.430E+2,
4.822E007,9.110E+2,
4.824E007,8.610E+2,
4.826E007,8.940E+2,
4.828E007,9.340E+2,
4.83E07,9.500E+2,
4.832E007,9.200E+2,
4.834E007,8.950E+2,
4.836E007,9.300E+2,
4.838E007,9.180E+2,
4.84E07,9.100E+2,
4.842E007,8.970E+2,
4.844E007,8.990E+2,
4.846E007,9.700E+2,
4.848E007,9.180E+2,
4.85E07,9.540E+2,
4.852E007,9.530E+2,
4.854E007,8.950E+2,
4.856E007,9.000E+2,
4.858E007,9.180E+2,
4.86E07,9.150E+2,
4.862E007,9.290E+2,
4.864E007,9.160E+2,
4.866E007,9.050E+2,
4.868E007,8.920E+2,
4.87E07,9.800E+2,
4.872E007,9.520E+2,
4.874E007,9.140E+2,
4.876E007,9.430E+2,
4.878E007,9.200E+2,
4.88E07,8.990E+2,
4.882E007,9.950E+2,
4.884E007,9.110E+2,
4.886E007,9.860E+2,
4.888E007,8.740E+2,
4.89E07,8.830E+2,
4.892E007,9.170E+2,
4.894E007,9.300E+2,
4.896E007,9.810E+2,
4.898E007,8.880E+2,
4.9E07,9.310E+2,
4.902E007,9.340E+2,
4.904E007,9.660E+2,
4.906E007,9.490E+2,
4.908E007,9.340E+2,
4.91E07,8.760E+2,
4.912E007,9.080E+2,
4.914E007,9.380E+2,
4.916E007,8.820E+2,
4.918E007,8.950E+2,
4.92E07,9.430E+2,
4.922E007,9.500E+2,
4.924E007,9.190E+2,
4.926E007,8.290E+2,
4.928E007,8.950E+2,
4.93E07,9.170E+2,
4.932E007,9.380E+2,
4.934E007,8.530E+2,
4.936E007,9.160E+2,
4.938E007,8.750E+2,
4.94E07,9.110E+2,
4.942E007,9.010E+2,
4.944E007,8.890E+2,
4.946E007,9.370E+2,
4.948E007,9.160E+2,
4.95E07,8.750E+2,
4.952E007,9.360E+2,
4.954E007,8.660E+2,
4.956E007,9.160E+2,
4.958E007,9.100E+2,
4.96E07,8.710E+2,
4.962E007,8.640E+2,
4.964E007,8.680E+2,
4.966E007,8.950E+2,
4.968E007,9.400E+2,
4.97E07,8.860E+2,
4.972E007,8.990E+2,
4.974E007,9.270E+2,
4.976E007,8.790E+2,
4.978E007,8.800E+2,
4.98E07,8.850E+2,
4.982E007,8.960E+2,
4.984E007,9.140E+2,
4.986E007,8.780E+2,
4.988E007,9.140E+2,
4.99E07,9.370E+2,
4.992E007,8.840E+2,
4.994E007,8.520E+2,
4.996E007,8.960E+2,
4.998E007,8.900E+2,
5E07,8.440E+2,
5.002E007,8.790E+2,
5.004E007,7.950E+2,
5.006E007,9.350E+2,
5.008E007,8.770E+2,
5.01E07,8.990E+2,
5.012E007,8.550E+2,
5.014E007,8.460E+2,
5.016E007,8.530E+2,
5.018E007,8.730E+2,
5.02E07,9.000E+2,
5.022E007,8.750E+2,
5.024E007,8.870E+2,
5.026E007,9.040E+2,
5.028E007,8.960E+2,
5.03E07,8.540E+2,
5.032E007,8.920E+2,
5.034E007,8.750E+2,
5.036E007,8.790E+2,
5.038E007,8.610E+2,
5.04E07,8.970E+2,
5.042E007,8.960E+2,
5.044E007,9.010E+2,
5.046E007,8.260E+2,
5.048E007,8.320E+2,
5.05E07,8.420E+2,
5.052E007,8.270E+2,
5.054E007,8.760E+2,
5.056E007,8.390E+2,
5.058E007,8.500E+2,
5.06E07,8.900E+2,
5.062E007,8.730E+2,
5.064E007,8.420E+2,
5.066E007,8.310E+2,
5.068E007,9.150E+2,
5.07E07,8.780E+2,
5.072E007,8.680E+2,
5.074E007,9.220E+2,
5.076E007,8.880E+2,
5.078E007,8.500E+2,
5.08E07,8.760E+2,
5.082E007,8.300E+2,
5.084E007,8.540E+2,
5.086E007,8.920E+2,
5.088E007,8.720E+2,
5.09E07,8.480E+2,
5.092E007,8.340E+2,
5.094E007,8.720E+2,
5.096E007,8.770E+2,
5.098E007,9.080E+2,
5.1E07,8.670E+2,
5.102E007,9.210E+2,
5.104E007,8.180E+2,
5.106E007,8.590E+2,
5.108E007,8.300E+2,
5.11E07,9.040E+2,
5.112E007,8.380E+2,
5.114E007,8.970E+2,
5.116E007,8.960E+2,
5.118E007,8.820E+2,
5.12E07,8.960E+2,
5.122E007,8.780E+2,
5.124E007,8.850E+2,
5.126E007,8.880E+2,
5.128E007,8.480E+2,
5.13E07,8.680E+2,
5.132E007,8.810E+2,
5.134E007,8.420E+2,
5.136E007,8.310E+2,
5.138E007,9.100E+2,
5.14E07,7.640E+2,
5.142E007,8.910E+2,
5.144E007,9.020E+2,
5.146E007,8.240E+2,
5.148E007,8.270E+2,
5.15E07,8.280E+2,
5.152E007,7.970E+2,
5.154E007,8.730E+2,
5.156E007,8.320E+2,
5.158E007,8.630E+2,
5.16E07,8.340E+2,
5.162E007,8.880E+2,
5.164E007,8.050E+2,
5.166E007,8.450E+2,
5.168E007,8.530E+2,
5.17E07,8.090E+2,
5.172E007,8.610E+2,
5.174E007,8.470E+2,
5.176E007,8.730E+2,
5.178E007,8.320E+2,
5.18E07,8.770E+2,
5.182E007,7.830E+2,
5.184E007,8.830E+2,
5.186E007,8.410E+2,
5.188E007,8.320E+2,
5.19E07,8.040E+2,
5.192E007,8.490E+2,
5.194E007,7.840E+2,
5.196E007,8.450E+2,
5.198E007,8.480E+2,
5.2E07,8.700E+2,
5.202E007,8.580E+2,
5.204E007,8.190E+2,
5.206E007,8.440E+2,
5.208E007,8.170E+2,
5.21E07,8.740E+2,
5.212E007,8.250E+2,
5.214E007,8.470E+2,
5.216E007,8.010E+2,
5.218E007,8.050E+2,
5.22E07,8.380E+2,
5.222E007,8.830E+2,
5.224E007,8.700E+2,
5.226E007,8.820E+2,
5.228E007,8.070E+2,
5.23E07,8.340E+2,
5.232E007,8.560E+2,
5.234E007,8.870E+2,
5.236E007,8.100E+2,
5.238E007,8.350E+2,
5.24E07,8.390E+2,
5.242E007,8.490E+2,
5.244E007,8.190E+2,
5.246E007,8.650E+2,
5.248E007,8.100E+2,
5.25E07,8.180E+2,
5.252E007,8.220E+2,
5.254E007,8.240E+2,
5.256E007,8.350E+2,
5.258E007,7.840E+2,
5.26E07,8.150E+2,
5.262E007,8.130E+2,
5.264E007,7.880E+2,
5.266E007,8.530E+2,
5.268E007,8.110E+2,
5.27E07,7.790E+2,
5.272E007,8.060E+2,
5.274E007,7.760E+2,
5.276E007,8.530E+2,
5.278E007,8.160E+2,
5.28E07,8.300E+2,
5.282E007,8.880E+2,
5.284E007,7.900E+2,
5.286E007,8.560E+2,
5.288E007,8.090E+2,
5.29E07,8.370E+2,
5.292E007,7.750E+2,
5.294E007,8.350E+2,
5.296E007,8.310E+2,
5.298E007,8.720E+2,
5.3E07,8.560E+2,
5.302E007,8.150E+2,
5.304E007,8.150E+2,
5.306E007,8.060E+2,
5.308E007,7.830E+2,
5.31E07,8.040E+2,
5.312E007,8.200E+2,
5.314E007,8.430E+2,
5.316E007,8.230E+2,
5.318E007,8.000E+2,
5.32E07,8.580E+2,
5.322E007,7.730E+2,
5.324E007,8.450E+2,
5.326E007,8.250E+2,
5.328E007,8.110E+2,
5.33E07,7.430E+2,
5.332E007,8.490E+2,
5.334E007,8.180E+2,
5.336E007,8.380E+2,
5.338E007,8.040E+2,
5.34E07,7.690E+2,
5.342E007,7.760E+2,
5.344E007,7.970E+2,
5.346E007,7.750E+2,
5.348E007,8.330E+2,
5.35E07,7.880E+2,
5.352E007,8.240E+2,
5.354E007,8.400E+2,
5.356E007,8.090E+2,
5.358E007,8.440E+2,
5.36E07,7.910E+2,
5.362E007,7.610E+2,
5.364E007,8.130E+2,
5.366E007,8.090E+2,
5.368E007,8.510E+2,
5.37E07,8.000E+2,
5.372E007,8.400E+2,
5.374E007,8.200E+2,
5.376E007,8.150E+2,
5.378E007,8.120E+2,
5.38E07,7.630E+2,
5.382E007,7.870E+2,
5.384E007,8.010E+2,
5.386E007,8.640E+2,
5.388E007,8.400E+2,
5.39E07,8.100E+2,
5.392E007,7.990E+2,
5.394E007,7.730E+2,
5.396E007,7.590E+2,
5.398E007,8.280E+2,
5.4E07,8.150E+2,
5.402E007,7.960E+2,
5.404E007,8.210E+2,
5.406E007,7.520E+2,
5.408E007,8.170E+2,
5.41E07,8.450E+2,
5.412E007,8.030E+2,
5.414E007,8.070E+2,
5.416E007,7.990E+2,
5.418E007,8.140E+2,
5.42E07,8.290E+2,
5.422E007,7.970E+2,
5.424E007,7.890E+2,
5.426E007,8.330E+2,
5.428E007,7.610E+2,
5.43E07,7.390E+2,
5.432E007,8.020E+2,
5.434E007,8.190E+2,
5.436E007,8.350E+2,
5.438E007,8.160E+2,
5.44E07,8.270E+2,
5.442E007,8.260E+2,
5.444E007,8.110E+2,
5.446E007,7.940E+2,
5.448E007,8.060E+2,
5.45E07,7.340E+2,
5.452E007,7.610E+2,
5.454E007,7.790E+2,
5.456E007,7.940E+2,
5.458E007,7.930E+2,
5.46E07,7.930E+2,
5.462E007,7.000E+2,
5.464E007,7.390E+2,
5.466E007,7.730E+2,
5.468E007,7.810E+2,
5.47E07,8.210E+2,
5.472E007,8.070E+2,
5.474E007,8.010E+2,
5.476E007,7.700E+2,
5.478E007,7.490E+2,
5.48E07,7.410E+2,
5.482E007,7.600E+2,
5.484E007,8.160E+2,
5.486E007,7.970E+2,
5.488E007,7.970E+2,
5.49E07,8.000E+2,
5.492E007,7.500E+2,
5.494E007,7.740E+2,
5.496E007,7.920E+2,
5.498E007,7.870E+2,
5.5E07,8.090E+2,
5.502E007,7.610E+2,
5.504E007,7.700E+2,
5.506E007,8.040E+2,
5.508E007,7.870E+2,
5.51E07,7.720E+2,
5.512E007,7.480E+2,
5.514E007,8.350E+2,
5.516E007,7.730E+2,
5.518E007,7.540E+2,
5.52E07,7.590E+2,
5.522E007,7.920E+2,
5.524E007,7.570E+2,
5.526E007,7.540E+2,
5.528E007,7.620E+2,
5.53E07,8.010E+2,
5.532E007,7.930E+2,
5.534E007,7.710E+2,
5.536E007,7.400E+2,
5.538E007,7.600E+2,
5.54E07,7.630E+2,
5.542E007,7.330E+2,
5.544E007,7.610E+2,
5.546E007,7.730E+2,
5.548E007,7.680E+2,
5.55E07,7.080E+2,
5.552E007,7.720E+2,
5.554E007,7.290E+2,
5.556E007,7.990E+2,
5.558E007,7.860E+2,
5.56E07,7.800E+2,
5.562E007,8.290E+2,
5.564E007,7.610E+2,
5.566E007,8.080E+2,
5.568E007,8.000E+2,
5.57E07,7.830E+2,
5.572E007,7.580E+2,
5.574E007,8.140E+2,
5.576E007,7.480E+2,
5.578E007,7.490E+2,
5.58E07,7.480E+2,
5.582E007,7.940E+2,
5.584E007,7.250E+2,
5.586E007,7.380E+2,
5.588E007,7.670E+2,
5.59E07,7.430E+2,
5.592E007,7.820E+2,
5.594E007,7.600E+2,
5.596E007,7.870E+2,
5.598E007,7.740E+2,
5.6E07,7.530E+2,
5.602E007,7.460E+2,
5.604E007,7.580E+2,
5.606E007,7.740E+2,
5.608E007,7.730E+2,
5.61E07,8.030E+2,
5.612E007,6.990E+2,
5.614E007,7.760E+2,
5.616E007,7.670E+2,
5.618E007,7.320E+2,
5.62E07,7.490E+2,
5.622E007,7.500E+2,
5.624E007,7.350E+2,
5.626E007,7.520E+2,
5.628E007,7.610E+2,
5.63E07,7.670E+2,
5.632E007,7.660E+2,
5.634E007,7.500E+2,
5.636E007,8.290E+2,
5.638E007,7.540E+2,
5.64E07,7.760E+2,
5.642E007,7.220E+2,
5.644E007,7.860E+2,
5.646E007,7.800E+2,
5.648E007,7.670E+2,
5.65E07,7.830E+2,
5.652E007,7.480E+2,
5.654E007,8.000E+2,
5.656E007,6.870E+2,
5.658E007,7.330E+2,
5.66E07,7.020E+2,
5.662E007,7.720E+2,
5.664E007,7.420E+2,
5.666E007,7.500E+2,
5.668E007,7.200E+2,
5.67E07,7.650E+2,
5.672E007,7.660E+2,
5.674E007,7.630E+2,
5.676E007,7.970E+2,
5.678E007,7.500E+2,
5.68E07,7.530E+2,
5.682E007,7.700E+2,
5.684E007,7.980E+2,
5.686E007,8.440E+2,
5.688E007,7.330E+2,
5.69E07,8.060E+2,
5.692E007,7.900E+2,
5.694E007,7.730E+2,
5.696E007,7.150E+2,
5.698E007,7.590E+2,
5.7E07,7.330E+2,
5.702E007,7.480E+2,
5.704E007,7.680E+2,
5.706E007,7.430E+2,
5.708E007,7.550E+2,
5.71E07,7.270E+2,
5.712E007,7.570E+2,
5.714E007,7.560E+2,
5.716E007,7.800E+2,
5.718E007,7.370E+2,
5.72E07,7.420E+2,
5.722E007,7.290E+2,
5.724E007,7.240E+2,
5.726E007,7.600E+2,
5.728E007,7.240E+2,
5.73E07,7.560E+2,
5.732E007,7.730E+2,
5.734E007,7.690E+2,
5.736E007,7.210E+2,
5.738E007,7.400E+2,
5.74E07,7.990E+2,
5.742E007,7.810E+2,
5.744E007,7.110E+2,
5.746E007,6.950E+2,
5.748E007,7.640E+2,
5.75E07,7.760E+2,
5.752E007,7.360E+2,
5.754E007,7.060E+2,
5.756E007,7.260E+2,
5.758E007,7.620E+2,
5.76E07,7.500E+2,
5.762E007,7.460E+2,
5.764E007,7.800E+2,
5.766E007,7.620E+2,
5.768E007,7.040E+2,
5.77E07,6.910E+2,
5.772E007,7.550E+2,
5.774E007,7.640E+2,
5.776E007,7.160E+2,
5.778E007,7.540E+2,
5.78E07,7.080E+2,
5.782E007,7.430E+2,
5.784E007,7.250E+2,
5.786E007,7.700E+2,
5.788E007,7.630E+2,
5.79E07,7.720E+2,
5.792E007,7.390E+2,
5.794E007,7.740E+2,
5.796E007,7.460E+2,
5.798E007,7.610E+2,
5.8E07,7.340E+2,
5.802E007,7.630E+2,
5.804E007,7.480E+2,
5.806E007,7.040E+2,
5.808E007,7.080E+2,
5.81E07,6.920E+2,
5.812E007,7.270E+2,
5.814E007,7.290E+2,
5.816E007,7.190E+2,
5.818E007,7.780E+2,
5.82E07,7.450E+2,
5.822E007,7.450E+2,
5.824E007,7.210E+2,
5.826E007,6.980E+2,
5.828E007,7.270E+2,
5.83E07,7.210E+2,
5.832E007,7.050E+2,
5.834E007,6.790E+2,
5.836E007,7.380E+2,
5.838E007,7.210E+2,
5.84E07,7.210E+2,
5.842E007,6.900E+2,
5.844E007,7.600E+2,
5.846E007,7.550E+2,
5.848E007,7.410E+2,
5.85E07,7.490E+2,
5.852E007,7.000E+2,
5.854E007,7.500E+2,
5.856E007,7.320E+2,
5.858E007,7.560E+2,
5.86E07,7.690E+2,
5.862E007,7.350E+2,
5.864E007,7.240E+2,
5.866E007,7.140E+2,
5.868E007,6.890E+2,
5.87E07,6.760E+2,
5.872E007,7.210E+2,
5.874E007,7.500E+2,
5.876E007,7.360E+2,
5.878E007,7.410E+2,
5.88E07,7.190E+2,
5.882E007,7.350E+2,
5.884E007,7.140E+2,
5.886E007,7.470E+2,
5.888E007,8.170E+2,
5.89E07,7.300E+2,
5.892E007,7.550E+2,
5.894E007,7.560E+2,
5.896E007,7.290E+2,
5.898E007,6.920E+2,
5.9E07,7.390E+2,
5.902E007,7.290E+2,
5.904E007,6.350E+2,
5.906E007,7.190E+2,
5.908E007,7.320E+2,
