Labels,T27_decay_air,
2.3625E0007,5.348E+3,
2.365E007,5.215E+3,
2.3675E0007,5.330E+3,
2.37E07,5.252E+3,
2.3725E0007,5.275E+3,
2.375E007,5.297E+3,
2.3775E0007,5.175E+3,
2.38E07,5.109E+3,
2.3825E0007,5.152E+3,
2.385E007,5.201E+3,
2.3875E0007,5.055E+3,
2.39E07,5.210E+3,
2.3925E0007,5.154E+3,
2.395E007,5.084E+3,
2.3975E0007,5.191E+3,
2.4E07,5.122E+3,
2.4025E0007,5.193E+3,
2.405E007,5.076E+3,
2.4075E0007,5.051E+3,
2.41E07,5.109E+3,
2.4125E0007,5.092E+3,
2.415E007,4.994E+3,
2.4175E0007,5.049E+3,
2.42E07,5.095E+3,
2.4225E0007,5.139E+3,
2.425E007,5.109E+3,
2.4275E0007,5.102E+3,
2.43E07,5.050E+3,
2.4325E0007,5.088E+3,
2.435E007,5.017E+3,
2.4375E0007,4.975E+3,
2.44E07,4.922E+3,
2.4425E0007,5.080E+3,
2.445E007,4.996E+3,
2.4475E0007,4.900E+3,
2.45E07,4.960E+3,
2.4525E0007,5.045E+3,
2.455E007,4.762E+3,
2.4575E0007,4.865E+3,
2.46E07,4.834E+3,
2.4625E0007,4.877E+3,
2.465E007,4.791E+3,
2.4675E0007,4.868E+3,
2.47E07,4.786E+3,
2.4725E0007,4.752E+3,
2.475E007,4.775E+3,
2.4775E0007,4.952E+3,
2.48E07,4.857E+3,
2.4825E0007,4.831E+3,
2.485E007,4.874E+3,
2.4875E0007,4.819E+3,
2.49E07,4.744E+3,
2.4925E0007,4.688E+3,
2.495E007,4.756E+3,
2.4975E0007,4.765E+3,
2.5E07,4.795E+3,
2.5025E0007,4.706E+3,
2.505E007,4.678E+3,
2.5075E0007,4.669E+3,
2.51E07,4.640E+3,
2.5125E0007,4.735E+3,
2.515E007,4.822E+3,
2.5175E0007,4.635E+3,
2.52E07,4.517E+3,
2.5225E0007,4.720E+3,
2.525E007,4.524E+3,
2.5275E0007,4.605E+3,
2.53E07,4.655E+3,
2.5325E0007,4.555E+3,
2.535E007,4.694E+3,
2.5375E0007,4.644E+3,
2.54E07,4.688E+3,
2.5425E0007,4.689E+3,
2.545E007,4.556E+3,
2.5475E0007,4.572E+3,
2.55E07,4.572E+3,
2.5525E0007,4.624E+3,
2.555E007,4.422E+3,
2.5575E0007,4.658E+3,
2.56E07,4.491E+3,
2.5625E0007,4.522E+3,
2.565E007,4.530E+3,
2.5675E0007,4.494E+3,
2.57E07,4.616E+3,
2.5725E0007,4.465E+3,
2.575E007,4.564E+3,
2.5775E0007,4.554E+3,
2.58E07,4.525E+3,
2.5825E0007,4.390E+3,
2.585E007,4.501E+3,
2.5875E0007,4.417E+3,
2.59E07,4.296E+3,
2.5925E0007,4.407E+3,
2.595E007,4.457E+3,
2.5975E0007,4.451E+3,
2.6E07,4.363E+3,
2.6025E0007,4.363E+3,
2.605E007,4.366E+3,
2.6075E0007,4.373E+3,
2.61E07,4.235E+3,
2.6125E0007,4.328E+3,
2.615E007,4.325E+3,
2.6175E0007,4.273E+3,
2.62E07,4.287E+3,
2.6225E0007,4.399E+3,
2.625E007,4.163E+3,
2.6275E0007,4.184E+3,
2.63E07,4.304E+3,
2.6325E0007,4.290E+3,
2.635E007,4.247E+3,
2.6375E0007,4.162E+3,
2.64E07,4.156E+3,
2.6425E0007,4.215E+3,
2.645E007,4.150E+3,
2.6475E0007,4.110E+3,
2.65E07,4.111E+3,
2.6525E0007,4.337E+3,
2.655E007,4.082E+3,
2.6575E0007,4.197E+3,
2.66E07,4.153E+3,
2.6625E0007,4.209E+3,
2.665E007,4.193E+3,
2.6675E0007,4.056E+3,
2.67E07,4.213E+3,
2.6725E0007,4.093E+3,
2.675E007,4.184E+3,
2.6775E0007,4.016E+3,
2.68E07,4.156E+3,
2.6825E0007,4.209E+3,
2.685E007,4.060E+3,
2.6875E0007,4.053E+3,
2.69E07,4.158E+3,
2.6925E0007,4.148E+3,
2.695E007,4.193E+3,
2.6975E0007,4.185E+3,
2.7E07,4.063E+3,
2.7025E0007,4.095E+3,
2.705E007,3.983E+3,
2.7075E0007,4.075E+3,
2.71E07,3.925E+3,
2.7125E0007,3.947E+3,
2.715E007,4.050E+3,
2.7175E0007,4.062E+3,
2.72E07,4.062E+3,
2.7225E0007,4.004E+3,
2.725E007,4.054E+3,
2.7275E0007,3.915E+3,
2.73E07,3.899E+3,
2.7325E0007,3.987E+3,
2.735E007,4.003E+3,
2.7375E0007,4.004E+3,
2.74E07,3.860E+3,
2.7425E0007,3.882E+3,
2.745E007,3.881E+3,
2.7475E0007,3.977E+3,
2.75E07,3.938E+3,
2.7525E0007,3.914E+3,
2.755E007,3.867E+3,
2.7575E0007,3.847E+3,
2.76E07,3.839E+3,
2.7625E0007,3.924E+3,
2.765E007,3.785E+3,
2.7675E0007,3.876E+3,
2.77E07,3.774E+3,
2.7725E0007,3.804E+3,
2.775E007,3.846E+3,
2.7775E0007,3.718E+3,
2.78E07,3.723E+3,
2.7825E0007,3.768E+3,
2.785E007,3.754E+3,
2.7875E0007,3.785E+3,
2.79E07,3.712E+3,
2.7925E0007,3.705E+3,
2.795E007,3.690E+3,
2.7975E0007,3.684E+3,
2.8E07,3.643E+3,
2.8025E0007,3.757E+3,
2.805E007,3.826E+3,
2.8075E0007,3.709E+3,
2.81E07,3.759E+3,
2.8125E0007,3.640E+3,
2.815E007,3.699E+3,
2.8175E0007,3.542E+3,
2.82E07,3.722E+3,
2.8225E0007,3.683E+3,
2.825E007,3.681E+3,
2.8275E0007,3.609E+3,
2.83E07,3.659E+3,
2.8325E0007,3.668E+3,
2.835E007,3.709E+3,
2.8375E0007,3.691E+3,
2.84E07,3.682E+3,
2.8425E0007,3.629E+3,
2.845E007,3.674E+3,
2.8475E0007,3.647E+3,
2.85E07,3.525E+3,
2.8525E0007,3.563E+3,
2.855E007,3.557E+3,
2.8575E0007,3.673E+3,
2.86E07,3.644E+3,
2.8625E0007,3.639E+3,
2.865E007,3.504E+3,
2.8675E0007,3.486E+3,
2.87E07,3.620E+3,
2.8725E0007,3.608E+3,
2.875E007,3.528E+3,
2.8775E0007,3.510E+3,
2.88E07,3.585E+3,
2.8825E0007,3.606E+3,
2.885E007,3.568E+3,
2.8875E0007,3.509E+3,
2.89E07,3.450E+3,
2.8925E0007,3.441E+3,
2.895E007,3.455E+3,
2.8975E0007,3.447E+3,
2.9E07,3.470E+3,
2.9025E0007,3.546E+3,
2.905E007,3.438E+3,
2.9075E0007,3.424E+3,
2.91E07,3.370E+3,
2.9125E0007,3.514E+3,
2.915E007,3.458E+3,
2.9175E0007,3.378E+3,
2.92E07,3.341E+3,
2.9225E0007,3.455E+3,
2.925E007,3.454E+3,
2.9275E0007,3.293E+3,
2.93E07,3.423E+3,
2.9325E0007,3.419E+3,
2.935E007,3.464E+3,
2.9375E0007,3.441E+3,
2.94E07,3.399E+3,
2.9425E0007,3.401E+3,
2.945E007,3.426E+3,
2.9475E0007,3.402E+3,
2.95E07,3.295E+3,
2.9525E0007,3.259E+3,
2.955E007,3.300E+3,
2.9575E0007,3.330E+3,
2.96E07,3.299E+3,
2.9625E0007,3.310E+3,
2.965E007,3.293E+3,
2.9675E0007,3.317E+3,
2.97E07,3.306E+3,
2.9725E0007,3.222E+3,
2.975E007,3.323E+3,
2.9775E0007,3.308E+3,
2.98E07,3.276E+3,
2.9825E0007,3.287E+3,
2.985E007,3.285E+3,
2.9875E0007,3.244E+3,
2.99E07,3.240E+3,
2.9925E0007,3.254E+3,
2.995E007,3.292E+3,
2.9975E0007,3.223E+3,
3E07,3.277E+3,
3.0025E0007,3.218E+3,
3.005E007,3.147E+3,
3.0075E0007,3.198E+3,
3.01E07,3.262E+3,
3.0125E0007,3.153E+3,
3.015E007,3.227E+3,
3.0175E0007,3.181E+3,
3.02E07,3.268E+3,
3.0225E0007,3.251E+3,
3.025E007,3.094E+3,
3.0275E0007,3.161E+3,
3.03E07,3.160E+3,
3.0325E0007,3.147E+3,
3.035E007,3.060E+3,
3.0375E0007,3.021E+3,
3.04E07,3.140E+3,
3.0425E0007,3.086E+3,
3.045E007,3.035E+3,
3.0475E0007,3.103E+3,
3.05E07,3.153E+3,
3.0525E0007,3.034E+3,
3.055E007,3.136E+3,
3.0575E0007,3.107E+3,
3.06E07,3.057E+3,
3.0625E0007,3.072E+3,
3.065E007,3.028E+3,
3.0675E0007,2.906E+3,
3.07E07,3.045E+3,
3.0725E0007,3.131E+3,
3.075E007,3.130E+3,
3.0775E0007,3.093E+3,
3.08E07,2.990E+3,
3.0825E0007,2.949E+3,
3.085E007,2.952E+3,
3.0875E0007,3.073E+3,
3.09E07,3.027E+3,
3.0925E0007,2.992E+3,
3.095E007,3.002E+3,
3.0975E0007,2.972E+3,
3.1E07,2.948E+3,
3.1025E0007,3.011E+3,
3.105E007,3.020E+3,
3.1075E0007,2.910E+3,
3.11E07,2.941E+3,
3.1125E0007,2.952E+3,
3.115E007,2.946E+3,
3.1175E0007,2.893E+3,
3.12E07,3.008E+3,
3.1225E0007,2.988E+3,
3.125E007,2.989E+3,
3.1275E0007,2.911E+3,
3.13E07,3.007E+3,
3.1325E0007,2.949E+3,
3.135E007,2.952E+3,
3.1375E0007,2.965E+3,
3.14E07,2.969E+3,
3.1425E0007,2.867E+3,
3.145E007,2.911E+3,
3.1475E0007,2.861E+3,
3.15E07,2.880E+3,
3.1525E0007,2.902E+3,
3.155E007,2.820E+3,
3.1575E0007,2.963E+3,
3.16E07,2.996E+3,
3.1625E0007,3.014E+3,
3.165E007,2.943E+3,
3.1675E0007,2.839E+3,
3.17E07,2.745E+3,
3.1725E0007,2.797E+3,
3.175E007,2.907E+3,
3.1775E0007,2.903E+3,
3.18E07,2.886E+3,
3.1825E0007,2.874E+3,
3.185E007,2.897E+3,
3.1875E0007,2.799E+3,
3.19E07,2.716E+3,
3.1925E0007,2.829E+3,
3.195E007,2.830E+3,
3.1975E0007,2.838E+3,
3.2E07,2.888E+3,
3.2025E0007,2.772E+3,
3.205E007,2.830E+3,
3.2075E0007,2.825E+3,
3.21E07,2.795E+3,
3.2125E0007,2.743E+3,
3.215E007,2.803E+3,
3.2175E0007,2.772E+3,
3.22E07,2.817E+3,
3.2225E0007,2.766E+3,
3.225E007,2.790E+3,
3.2275E0007,2.695E+3,
3.23E07,2.721E+3,
3.2325E0007,2.691E+3,
3.235E007,2.715E+3,
3.2375E0007,2.706E+3,
3.24E07,2.717E+3,
3.2425E0007,2.741E+3,
3.245E007,2.812E+3,
3.2475E0007,2.620E+3,
3.25E07,2.718E+3,
3.2525E0007,2.708E+3,
3.255E007,2.637E+3,
3.2575E0007,2.724E+3,
3.26E07,2.737E+3,
3.2625E0007,2.784E+3,
3.265E007,2.810E+3,
3.2675E0007,2.691E+3,
3.27E07,2.722E+3,
3.2725E0007,2.685E+3,
3.275E007,2.654E+3,
3.2775E0007,2.671E+3,
3.28E07,2.639E+3,
3.2825E0007,2.513E+3,
3.285E007,2.618E+3,
3.2875E0007,2.623E+3,
3.29E07,2.640E+3,
3.2925E0007,2.682E+3,
3.295E007,2.659E+3,
3.2975E0007,2.666E+3,
3.3E07,2.658E+3,
3.3025E0007,2.582E+3,
3.305E007,2.526E+3,
3.3075E0007,2.558E+3,
3.31E07,2.614E+3,
3.3125E0007,2.512E+3,
3.315E007,2.650E+3,
3.3175E0007,2.597E+3,
3.32E07,2.568E+3,
3.3225E0007,2.555E+3,
3.325E007,2.597E+3,
3.3275E0007,2.527E+3,
3.33E07,2.551E+3,
3.3325E0007,2.583E+3,
3.335E007,2.583E+3,
3.3375E0007,2.530E+3,
3.34E07,2.532E+3,
3.3425E0007,2.500E+3,
3.345E007,2.484E+3,
3.3475E0007,2.493E+3,
3.35E07,2.521E+3,
3.3525E0007,2.489E+3,
3.355E007,2.455E+3,
3.3575E0007,2.519E+3,
3.36E07,2.563E+3,
3.3625E0007,2.480E+3,
3.365E007,2.498E+3,
3.3675E0007,2.505E+3,
3.37E07,2.442E+3,
3.3725E0007,2.529E+3,
3.375E007,2.501E+3,
3.3775E0007,2.508E+3,
3.38E07,2.428E+3,
3.3825E0007,2.441E+3,
3.385E007,2.483E+3,
3.3875E0007,2.474E+3,
3.39E07,2.342E+3,
3.3925E0007,2.491E+3,
3.395E007,2.451E+3,
3.3975E0007,2.465E+3,
3.4E07,2.285E+3,
3.4025E0007,2.487E+3,
3.405E007,2.384E+3,
3.4075E0007,2.431E+3,
3.41E07,2.403E+3,
3.4125E0007,2.459E+3,
3.415E007,2.366E+3,
3.4175E0007,2.479E+3,
3.42E07,2.376E+3,
3.4225E0007,2.468E+3,
3.425E007,2.458E+3,
3.4275E0007,2.404E+3,
3.43E07,2.269E+3,
3.4325E0007,2.426E+3,
3.435E007,2.317E+3,
3.4375E0007,2.376E+3,
3.44E07,2.260E+3,
3.4425E0007,2.410E+3,
3.445E007,2.477E+3,
3.4475E0007,2.340E+3,
3.45E07,2.299E+3,
3.4525E0007,2.283E+3,
3.455E007,2.396E+3,
3.4575E0007,2.367E+3,
3.46E07,2.322E+3,
3.4625E0007,2.352E+3,
3.465E007,2.411E+3,
3.4675E0007,2.335E+3,
3.47E07,2.368E+3,
3.4725E0007,2.400E+3,
3.475E007,2.301E+3,
3.4775E0007,2.287E+3,
3.48E07,2.261E+3,
3.4825E0007,2.339E+3,
3.485E007,2.174E+3,
3.4875E0007,2.297E+3,
3.49E07,2.275E+3,
3.4925E0007,2.383E+3,
3.495E007,2.225E+3,
3.4975E0007,2.323E+3,
3.5E07,2.357E+3,
3.5025E0007,2.171E+3,
3.505E007,2.271E+3,
3.5075E0007,2.251E+3,
3.51E07,2.218E+3,
3.5125E0007,2.288E+3,
3.515E007,2.252E+3,
3.5175E0007,2.267E+3,
3.52E07,2.227E+3,
3.5225E0007,2.312E+3,
3.525E007,2.199E+3,
3.5275E0007,2.283E+3,
3.53E07,2.231E+3,
3.5325E0007,2.225E+3,
3.535E007,2.264E+3,
3.5375E0007,2.185E+3,
3.54E07,2.186E+3,
3.5425E0007,2.190E+3,
3.545E007,2.220E+3,
3.5475E0007,2.236E+3,
3.55E07,2.212E+3,
3.5525E0007,2.251E+3,
3.555E007,2.256E+3,
3.5575E0007,2.140E+3,
3.56E07,2.161E+3,
3.5625E0007,2.179E+3,
3.565E007,2.226E+3,
3.5675E0007,2.129E+3,
3.57E07,2.136E+3,
3.5725E0007,2.171E+3,
3.575E007,2.256E+3,
3.5775E0007,2.211E+3,
3.58E07,2.151E+3,
3.5825E0007,2.219E+3,
3.585E007,2.217E+3,
3.5875E0007,2.115E+3,
3.59E07,2.193E+3,
3.5925E0007,2.187E+3,
3.595E007,2.217E+3,
3.5975E0007,2.076E+3,
3.6E07,2.194E+3,
3.6025E0007,2.149E+3,
3.605E007,2.144E+3,
3.6075E0007,2.231E+3,
3.61E07,2.142E+3,
3.6125E0007,2.100E+3,
3.615E007,2.176E+3,
3.6175E0007,2.201E+3,
3.62E07,2.172E+3,
3.6225E0007,2.112E+3,
3.625E007,2.139E+3,
3.6275E0007,2.100E+3,
3.63E07,2.093E+3,
3.6325E0007,2.076E+3,
3.635E007,2.091E+3,
3.6375E0007,2.079E+3,
3.64E07,2.186E+3,
3.6425E0007,2.106E+3,
3.645E007,2.135E+3,
3.6475E0007,2.148E+3,
3.65E07,1.999E+3,
3.6525E0007,2.033E+3,
3.655E007,2.094E+3,
3.6575E0007,2.149E+3,
3.66E07,2.100E+3,
3.6625E0007,2.025E+3,
3.665E007,2.050E+3,
3.6675E0007,2.118E+3,
3.67E07,2.151E+3,
3.6725E0007,2.121E+3,
3.675E007,2.063E+3,
3.6775E0007,1.996E+3,
3.68E07,1.976E+3,
3.6825E0007,2.033E+3,
3.685E007,1.960E+3,
3.6875E0007,2.054E+3,
3.69E07,2.064E+3,
3.6925E0007,1.991E+3,
3.695E007,1.981E+3,
3.6975E0007,2.038E+3,
3.7E07,2.056E+3,
3.7025E0007,1.982E+3,
3.705E007,1.984E+3,
3.7075E0007,2.062E+3,
3.71E07,1.991E+3,
3.7125E0007,2.001E+3,
3.715E007,2.067E+3,
3.7175E0007,2.048E+3,
3.72E07,1.994E+3,
3.7225E0007,2.038E+3,
3.725E007,1.973E+3,
3.7275E0007,1.970E+3,
3.73E07,2.032E+3,
3.7325E0007,2.018E+3,
3.735E007,1.948E+3,
3.7375E0007,1.989E+3,
3.74E07,2.010E+3,
3.7425E0007,1.953E+3,
3.745E007,1.928E+3,
3.7475E0007,1.999E+3,
3.75E07,1.931E+3,
3.7525E0007,2.037E+3,
3.755E007,1.914E+3,
3.7575E0007,1.966E+3,
3.76E07,1.959E+3,
3.7625E0007,1.975E+3,
3.765E007,1.993E+3,
3.7675E0007,1.912E+3,
3.77E07,1.957E+3,
3.7725E0007,1.948E+3,
3.775E007,1.986E+3,
3.7775E0007,1.947E+3,
3.78E07,2.041E+3,
3.7825E0007,1.960E+3,
3.785E007,1.974E+3,
3.7875E0007,1.849E+3,
3.79E07,1.892E+3,
3.7925E0007,1.835E+3,
3.795E007,1.870E+3,
3.7975E0007,1.905E+3,
3.8E07,1.874E+3,
3.8025E0007,1.873E+3,
3.805E007,1.876E+3,
3.8075E0007,1.921E+3,
3.81E07,1.838E+3,
3.8125E0007,1.893E+3,
3.815E007,1.867E+3,
3.8175E0007,1.871E+3,
3.82E07,1.813E+3,
3.8225E0007,1.943E+3,
3.825E007,1.897E+3,
3.8275E0007,1.879E+3,
3.83E07,1.915E+3,
3.8325E0007,1.855E+3,
3.835E007,1.872E+3,
3.8375E0007,1.943E+3,
3.84E07,1.876E+3,
3.8425E0007,1.861E+3,
3.845E007,1.812E+3,
3.8475E0007,1.862E+3,
3.85E07,1.950E+3,
3.8525E0007,1.874E+3,
3.855E007,1.806E+3,
3.8575E0007,1.886E+3,
3.86E07,1.866E+3,
3.8625E0007,1.798E+3,
3.865E007,1.818E+3,
3.8675E0007,1.859E+3,
3.87E07,1.818E+3,
3.8725E0007,1.866E+3,
3.875E007,1.768E+3,
3.8775E0007,1.849E+3,
3.88E07,1.820E+3,
3.8825E0007,1.865E+3,
3.885E007,1.781E+3,
3.8875E0007,1.772E+3,
3.89E07,1.861E+3,
3.8925E0007,1.845E+3,
3.895E007,1.824E+3,
3.8975E0007,1.757E+3,
3.9E07,1.682E+3,
3.9025E0007,1.802E+3,
3.905E007,1.889E+3,
3.9075E0007,1.844E+3,
3.91E07,1.834E+3,
3.9125E0007,1.767E+3,
3.915E007,1.755E+3,
3.9175E0007,1.828E+3,
3.92E07,1.730E+3,
3.9225E0007,1.763E+3,
3.925E007,1.804E+3,
3.9275E0007,1.734E+3,
3.93E07,1.773E+3,
3.9325E0007,1.828E+3,
3.935E007,1.825E+3,
3.9375E0007,1.783E+3,
3.94E07,1.806E+3,
3.9425E0007,1.760E+3,
3.945E007,1.686E+3,
3.9475E0007,1.798E+3,
3.95E07,1.717E+3,
3.9525E0007,1.720E+3,
3.955E007,1.672E+3,
3.9575E0007,1.771E+3,
3.96E07,1.812E+3,
3.9625E0007,1.754E+3,
3.965E007,1.748E+3,
3.9675E0007,1.760E+3,
3.97E07,1.689E+3,
3.9725E0007,1.771E+3,
3.975E007,1.782E+3,
3.9775E0007,1.767E+3,
3.98E07,1.691E+3,
3.9825E0007,1.708E+3,
3.985E007,1.773E+3,
3.9875E0007,1.718E+3,
3.99E07,1.649E+3,
3.9925E0007,1.740E+3,
3.995E007,1.711E+3,
3.9975E0007,1.738E+3,
4E07,1.773E+3,
4.0025E0007,1.732E+3,
4.005E007,1.780E+3,
4.0075E0007,1.693E+3,
4.01E07,1.672E+3,
4.0125E0007,1.708E+3,
4.015E007,1.687E+3,
4.0175E0007,1.694E+3,
4.02E07,1.725E+3,
4.0225E0007,1.667E+3,
4.025E007,1.710E+3,
4.0275E0007,1.623E+3,
4.03E07,1.652E+3,
4.0325E0007,1.694E+3,
4.035E007,1.718E+3,
4.0375E0007,1.686E+3,
4.04E07,1.676E+3,
4.0425E0007,1.676E+3,
4.045E007,1.658E+3,
4.0475E0007,1.629E+3,
4.05E07,1.688E+3,
4.0525E0007,1.681E+3,
4.055E007,1.616E+3,
4.0575E0007,1.671E+3,
4.06E07,1.620E+3,
4.0625E0007,1.672E+3,
4.065E007,1.658E+3,
4.0675E0007,1.597E+3,
4.07E07,1.648E+3,
4.0725E0007,1.729E+3,
4.075E007,1.649E+3,
4.0775E0007,1.683E+3,
4.08E07,1.609E+3,
4.0825E0007,1.650E+3,
4.085E007,1.638E+3,
4.0875E0007,1.639E+3,
4.09E07,1.611E+3,
4.0925E0007,1.649E+3,
4.095E007,1.602E+3,
4.0975E0007,1.625E+3,
4.1E07,1.696E+3,
4.1025E0007,1.571E+3,
4.105E007,1.621E+3,
4.1075E0007,1.624E+3,
4.11E07,1.604E+3,
4.1125E0007,1.545E+3,
4.115E007,1.613E+3,
4.1175E0007,1.553E+3,
4.12E07,1.572E+3,
4.1225E0007,1.598E+3,
4.125E007,1.578E+3,
4.1275E0007,1.628E+3,
4.13E07,1.624E+3,
4.1325E0007,1.601E+3,
4.135E007,1.603E+3,
4.1375E0007,1.565E+3,
4.14E07,1.589E+3,
4.1425E0007,1.546E+3,
4.145E007,1.584E+3,
4.1475E0007,1.562E+3,
4.15E07,1.532E+3,
4.1525E0007,1.617E+3,
4.155E007,1.616E+3,
4.1575E0007,1.638E+3,
4.16E07,1.556E+3,
4.1625E0007,1.549E+3,
4.165E007,1.571E+3,
4.1675E0007,1.534E+3,
4.17E07,1.614E+3,
4.1725E0007,1.603E+3,
4.175E007,1.579E+3,
4.1775E0007,1.505E+3,
4.18E07,1.568E+3,
4.1825E0007,1.556E+3,
4.185E007,1.555E+3,
4.1875E0007,1.481E+3,
4.19E07,1.576E+3,
4.1925E0007,1.520E+3,
4.195E007,1.494E+3,
4.1975E0007,1.483E+3,
4.2E07,1.493E+3,
4.2025E0007,1.576E+3,
4.205E007,1.501E+3,
4.2075E0007,1.594E+3,
4.21E07,1.582E+3,
4.2125E0007,1.497E+3,
4.215E007,1.569E+3,
4.2175E0007,1.490E+3,
4.22E07,1.499E+3,
4.2225E0007,1.534E+3,
4.225E007,1.586E+3,
4.2275E0007,1.508E+3,
4.23E07,1.531E+3,
4.2325E0007,1.531E+3,
4.235E007,1.528E+3,
4.2375E0007,1.533E+3,
4.24E07,1.524E+3,
4.2425E0007,1.462E+3,
4.245E007,1.531E+3,
4.2475E0007,1.524E+3,
4.25E07,1.518E+3,
4.2525E0007,1.502E+3,
4.255E007,1.556E+3,
4.2575E0007,1.560E+3,
4.26E07,1.545E+3,
4.2625E0007,1.572E+3,
4.265E007,1.483E+3,
4.2675E0007,1.406E+3,
4.27E07,1.534E+3,
4.2725E0007,1.471E+3,
4.275E007,1.522E+3,
4.2775E0007,1.526E+3,
4.28E07,1.431E+3,
4.2825E0007,1.414E+3,
4.285E007,1.534E+3,
4.2875E0007,1.514E+3,
4.29E07,1.528E+3,
4.2925E0007,1.551E+3,
4.295E007,1.486E+3,
4.2975E0007,1.461E+3,
4.3E07,1.501E+3,
4.3025E0007,1.463E+3,
4.305E007,1.508E+3,
4.3075E0007,1.477E+3,
4.31E07,1.483E+3,
4.3125E0007,1.487E+3,
4.315E007,1.524E+3,
4.3175E0007,1.459E+3,
4.32E07,1.468E+3,
4.3225E0007,1.447E+3,
4.325E007,1.406E+3,
4.3275E0007,1.419E+3,
4.33E07,1.469E+3,
4.3325E0007,1.462E+3,
4.335E007,1.439E+3,
4.3375E0007,1.425E+3,
4.34E07,1.462E+3,
4.3425E0007,1.471E+3,
4.345E007,1.402E+3,
4.3475E0007,1.458E+3,
4.35E07,1.391E+3,
4.3525E0007,1.465E+3,
4.355E007,1.466E+3,
4.3575E0007,1.444E+3,
4.36E07,1.370E+3,
4.3625E0007,1.474E+3,
4.365E007,1.414E+3,
4.3675E0007,1.382E+3,
4.37E07,1.442E+3,
4.3725E0007,1.451E+3,
4.375E007,1.385E+3,
4.3775E0007,1.381E+3,
4.38E07,1.376E+3,
4.3825E0007,1.391E+3,
4.385E007,1.363E+3,
4.3875E0007,1.503E+3,
4.39E07,1.416E+3,
4.3925E0007,1.423E+3,
4.395E007,1.416E+3,
4.3975E0007,1.415E+3,
4.4E07,1.434E+3,
4.4025E0007,1.433E+3,
4.405E007,1.453E+3,
4.4075E0007,1.410E+3,
4.41E07,1.419E+3,
4.4125E0007,1.405E+3,
4.415E007,1.392E+3,
4.4175E0007,1.371E+3,
4.42E07,1.361E+3,
4.4225E0007,1.397E+3,
4.425E007,1.360E+3,
4.4275E0007,1.365E+3,
4.43E07,1.350E+3,
4.4325E0007,1.370E+3,
4.435E007,1.381E+3,
4.4375E0007,1.431E+3,
4.44E07,1.397E+3,
4.4425E0007,1.356E+3,
4.445E007,1.455E+3,
4.4475E0007,1.430E+3,
4.45E07,1.396E+3,
4.4525E0007,1.419E+3,
4.455E007,1.373E+3,
4.4575E0007,1.322E+3,
4.46E07,1.334E+3,
4.4625E0007,1.376E+3,
4.465E007,1.310E+3,
4.4675E0007,1.292E+3,
4.47E07,1.345E+3,
4.4725E0007,1.399E+3,
4.475E007,1.424E+3,
4.4775E0007,1.362E+3,
4.48E07,1.421E+3,
4.4825E0007,1.433E+3,
4.485E007,1.374E+3,
4.4875E0007,1.338E+3,
4.49E07,1.389E+3,
4.4925E0007,1.331E+3,
4.495E007,1.312E+3,
4.4975E0007,1.304E+3,
4.5E07,1.328E+3,
4.5025E0007,1.331E+3,
4.505E007,1.330E+3,
4.5075E0007,1.332E+3,
4.51E07,1.379E+3,
4.5125E0007,1.376E+3,
4.515E007,1.387E+3,
4.5175E0007,1.365E+3,
4.52E07,1.341E+3,
4.5225E0007,1.337E+3,
4.525E007,1.381E+3,
4.5275E0007,1.304E+3,
4.53E07,1.334E+3,
4.5325E0007,1.373E+3,
4.535E007,1.358E+3,
4.5375E0007,1.320E+3,
4.54E07,1.275E+3,
4.5425E0007,1.358E+3,
4.545E007,1.332E+3,
4.5475E0007,1.328E+3,
4.55E07,1.325E+3,
4.5525E0007,1.344E+3,
4.555E007,1.321E+3,
4.5575E0007,1.301E+3,
4.56E07,1.306E+3,
4.5625E0007,1.293E+3,
4.565E007,1.332E+3,
4.5675E0007,1.322E+3,
4.57E07,1.282E+3,
4.5725E0007,1.307E+3,
4.575E007,1.290E+3,
4.5775E0007,1.343E+3,
4.58E07,1.320E+3,
4.5825E0007,1.329E+3,
4.585E007,1.310E+3,
4.5875E0007,1.358E+3,
4.59E07,1.307E+3,
4.5925E0007,1.301E+3,
4.595E007,1.294E+3,
4.5975E0007,1.285E+3,
4.6E07,1.294E+3,
4.6025E0007,1.374E+3,
4.605E007,1.256E+3,
4.6075E0007,1.283E+3,
4.61E07,1.309E+3,
4.6125E0007,1.300E+3,
4.615E007,1.222E+3,
4.6175E0007,1.265E+3,
4.62E07,1.293E+3,
4.6225E0007,1.286E+3,
4.625E007,1.303E+3,
4.6275E0007,1.299E+3,
4.63E07,1.240E+3,
4.6325E0007,1.351E+3,
4.635E007,1.271E+3,
4.6375E0007,1.356E+3,
4.64E07,1.197E+3,
4.6425E0007,1.336E+3,
4.645E007,1.230E+3,
4.6475E0007,1.295E+3,
4.65E07,1.263E+3,
4.6525E0007,1.229E+3,
4.655E007,1.302E+3,
4.6575E0007,1.250E+3,
4.66E07,1.240E+3,
4.6625E0007,1.314E+3,
4.665E007,1.216E+3,
4.6675E0007,1.317E+3,
4.67E07,1.277E+3,
4.6725E0007,1.271E+3,
4.675E007,1.331E+3,
4.6775E0007,1.291E+3,
4.68E07,1.275E+3,
4.6825E0007,1.300E+3,
4.685E007,1.217E+3,
4.6875E0007,1.208E+3,
4.69E07,1.354E+3,
